"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"238883635010854","61137296010478","",1998,13,5,111,39,1,1,621,8.9,88,30,39,104,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883636010854","61137296010478","",1998,13,5,111,39,1,2,621,11,98,33,39,112,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883637010854","61137366010478","",1998,13,5,111,34,2,1,802,14.5,76,90,25,59,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883638010854","61137366010478","",1998,13,5,111,34,2,2,802,14.5,74,94,25,57,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883639010854","61137443010478","",1998,13,5,111,42,1,1,110,12.7,67,45,2,68,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883640010854","61137443010478","",1998,13,5,111,42,1,2,110,11.9,71,38,2,78,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883641010854","61137513010478","",1998,13,5,111,5,1,1,110,9.4,60,45,2,61,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883642010854","61137513010478","",1998,13,5,111,5,1,2,110,10.6,69,45,2,70,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883643010854","61137615010478","",1998,13,5,111,38,1,1,129,18.4,66,43,4,71,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883644010854","61137615010478","",1998,13,5,111,38,1,2,129,14.6,70,37,4,86,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883645010854","61137713010478","",1998,13,5,111,32,1,1,621,12,80,32,39,92,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883646010854","61137713010478","",1998,13,5,111,32,1,2,802,13.9,92,97,25,71,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883647010854","61137834010478","",1998,13,5,111,26,1,1,832,13.2,75,80,27,59,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883648010854","61137834010478","",1998,13,5,111,26,1,2,832,14.4,85,77,27,68,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883649010854","61137942010478","",1998,13,5,111,23,2,1,110,14.1,82,61,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883650010854","61137942010478","",1998,13,5,111,23,2,2,802,15.7,74,69,25,62,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883651010854","61137992010478","",1998,13,4,113,7,1,1,131,16.7,90,62,2,84,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883652010854","61137992010478","",1998,13,4,113,7,1,4,131,14,93,63,2,86,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883653010854","61137992010478","",1998,13,4,113,7,2,2,131,14,93,63,2,86,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883654010854","61137992010478","",1998,13,4,113,7,2,3,131,16.7,90,62,2,84,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883656010854","61138134010478","",1998,13,4,113,13,1,2,621,14.1,110,44,39,113,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883655010854","61138134010478","",1998,13,4,113,13,1,1,802,18.2,89,59,25,81,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883657010854","61138134010478","",1998,13,4,113,13,2,3,802,18.2,89,59,25,81,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883658010854","61138134010478","",1998,13,4,113,13,2,4,621,14.1,110,44,39,113,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883659010854","61138254010478","",1998,13,4,113,8,2,1,131,8.7,42,15,2,72,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883660010854","61138254010478","",1998,13,4,113,8,2,2,131,8.1,42,15,2,72,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883663010854","61138341010478","",1998,13,5,115,23,2,3,837,14.5,73,54,28,69,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883661010854","61138341010478","",1998,13,5,115,23,1,1,131,9,51,20,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883662010854","61138341010478","",1998,13,5,115,23,1,2,131,7.7,51,20,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883664010854","61138341010478","",1998,13,5,115,23,2,4,131,9,51,20,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883665010854","61138480010478","",1998,13,5,115,5,2,1,611,9.8,81,29,34,100,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883666010854","61138480010478","",1998,13,5,115,5,2,2,827,6,42,16,28,95,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883667010854","61138553010478","",1998,13,5,115,55,1,1,110,13.1,59,41,2,63,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883668010854","61138553010478","",1998,13,5,115,55,1,2,110,10.9,56,40,2,60,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883669010854","61138619010478","",1998,13,5,115,64,1,1,837,10.6,52,42,28,57,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883670010854","61138619010478","",1998,13,5,115,64,1,2,837,8.8,49,39,28,57,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883671010854","61138703010478","",1998,13,5,115,33,1,1,110,10.9,57,38,2,63,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883672010854","61138703010478","",1998,13,5,115,33,1,2,110,7.3,50,32,2,59,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883673010854","61138703010478","",1998,13,5,115,33,2,3,832,10.9,75,44,27,80,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883674010854","61138703010478","",1998,13,5,115,33,2,4,110,7.3,50,32,2,59,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883675010854","61138840010478","",1998,13,5,115,6,1,1,131,11.7,68,32,2,77,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883676010854","61138840010478","",1998,13,5,115,6,1,2,110,10.5,65,34,2,75,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883677010854","61138840010478","",1998,13,5,115,6,2,3,131,11.7,68,32,2,77,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883678010854","61138840010478","",1998,13,5,115,6,2,4,110,10.5,65,34,2,75,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883679010854","61139110010478","",1998,13,5,115,48,1,1,832,16.3,92,68,27,78,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883680010854","61139110010478","",1998,13,5,115,48,1,2,621,14.6,98,53,39,95,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883681010854","61139178010478","",1998,13,5,115,30,1,1,832,12.6,76,57,27,70,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883682010854","61139178010478","",1998,13,5,115,30,1,2,832,14.1,78,58,27,71,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883683010854","61139273010478","",1998,13,5,115,47,1,1,832,10.2,48,34,27,61,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883684010854","61139273010478","",1998,13,5,115,47,1,2,110,8,42,36,2,47,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883685010854","61139273010478","",1998,13,5,115,47,2,3,832,10.2,48,34,27,61,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883686010854","61139273010478","",1998,13,5,115,47,2,4,110,8,42,36,2,47,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883687010854","61139379010478","",1998,13,4,117,6,1,1,131,14.7,92,37,2,99,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883688010854","61139379010478","",1998,13,4,117,6,1,4,131,14.4,91,37,2,98,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883689010854","61139379010478","",1998,13,4,117,6,2,2,621,13.1,92,34,39,104,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883690010854","61139379010478","",1998,13,4,117,6,2,3,621,12.5,95,41,39,100,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883691010854","61139484010478","",1998,13,4,117,3,2,1,621,7.8,64,16,39,104,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883692010854","61139484010478","",1998,13,4,117,3,2,2,611,11.4,72,48,34,69,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883693010854","61139585010478","",1998,13,4,117,11,2,1,131,18.8,93,49,2,92,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883694010854","61139585010478","",1998,13,4,117,11,2,2,802,20,90,85,25,70,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883695010854","61139636010478","",1998,13,4,117,26,2,1,110,10.9,72,51,2,69,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883696010854","61139636010478","",1998,13,4,117,26,2,2,110,13.6,84,84,2,66,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883697010854","61139692010478","",1998,13,4,119,9,1,1,110,11.6,78,64,2,68,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883698010854","61139692010478","",1998,13,4,119,9,2,2,132,10.6,86,47,3,87,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883699010854","61139692010478","",1998,13,4,119,9,2,3,110,9.9,77,39,2,84,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883700010854","61139901010478","",1998,13,4,119,3,2,1,812,12.1,67,43,28,72,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883701010854","61139901010478","",1998,13,4,119,3,2,2,812,17.9,71,39,28,81,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883702010854","61140002010478","",1998,13,4,119,2,1,1,611,18.1,104,44,34,104,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883703010854","61140002010478","",1998,13,4,119,2,1,2,611,17.3,103,48,34,99,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883704010854","61140158010478","",1998,13,4,119,6,1,1,833,10.9,77,47,26,79,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883705010854","61140158010478","",1998,13,4,119,6,1,2,833,17.6,91,50,26,90,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883706010854","61140158010478","",1998,13,4,119,6,2,3,827,16.2,99,53,28,96,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883707010854","61140158010478","",1998,13,4,119,6,2,4,621,13.2,90,47,39,91,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883708010854","61140324010478","",1998,13,4,121,56,1,1,131,16.9,106,52,2,103,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883709010854","61140324010478","",1998,13,4,121,56,1,2,621,10.6,89,26,39,113,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883710010854","61140398010478","",1998,13,4,121,42,1,1,621,13.1,93,35,39,104,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883711010854","61140398010478","",1998,13,4,121,42,1,2,621,14.8,94,36,39,104,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883712010854","61140481010478","",1998,13,4,121,13,1,1,131,14.3,92,34,2,102,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883713010854","61140481010478","",1998,13,4,121,13,1,2,131,14.6,89,33,2,100,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883714010854","61140567010478","",1998,13,4,121,5,2,1,611,10.2,69,20,34,104,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883715010854","61140567010478","",1998,13,4,121,5,2,2,611,13.2,77,29,34,95,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883716010854","61140684010478","",1998,13,4,121,37,2,1,131,15.6,110,46,2,111,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883717010854","61140684010478","",1998,13,4,121,37,2,2,131,17.9,112,51,2,110,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883718010854","61140770010478","",1998,13,4,121,35,1,1,131,10.8,75,42,2,78,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883719010854","61140770010478","",1998,13,4,121,35,1,2,131,14.5,85,54,2,82,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883720010854","61140945010478","",1998,13,4,121,16,1,1,131,12.8,91,44,2,93,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883721010854","61140945010478","",1998,13,4,121,16,1,2,131,13.4,93,45,2,94,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883727010854","61141040010478","",1998,13,4,121,15,3,6,131,7.2,53,25,2,67,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883722010854","61141040010478","",1998,13,4,121,15,1,1,110,13.7,83,66,2,72,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883723010854","61141040010478","",1998,13,4,121,15,1,2,131,13.3,86,39,2,91,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883724010854","61141040010478","",1998,13,4,121,15,2,3,802,16.9,89,75,25,72,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238828854010854","61162257010478","",1999,13,3,35,19,1,1,812,13.4,76,56,28,70,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828855010854","61162257010478","",1999,13,3,35,19,1,2,812,12.5,80,42,28,87,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828856010854","61162257010478","",1999,13,3,35,19,2,1,812,13.4,76,56,28,70,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828857010854","61162257010478","",1999,13,3,35,19,2,2,812,12.5,80,42,28,87,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828858010854","61162821010478","",1999,13,3,37,21,1,1,121,13.6,77,37,1,81,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828859010854","61162821010478","",1999,13,3,37,21,1,2,121,15.4,81,49,1,78,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828860010854","61163133010478","",1999,13,1,39,38,1,1,111,13.1,87,34,1,94,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828861010854","61163133010478","",1999,13,1,39,38,1,2,111,10.2,85,34,1,92,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828862010854","61163133010478","",1999,13,1,39,38,2,3,131,9.6,63,23,2,83,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828863010854","61163133010478","",1999,13,1,39,38,2,4,131,10.1,85,25,2,108,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238883828010854","61146318010478","",1998,13,5,137,32,2,2,132,9.8,76,34,3,88,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883829010854","61146371010478","",1998,13,5,137,23,1,1,131,9.3,50,19,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238828965010854","61169736010478","",1999,13,5,57,23,2,2,812,8.8,67,36,28,80,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828964010854","61169736010478","",1999,13,5,57,23,2,1,621,9.9,76,24,39,100,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828966010854","61169802010478","",1999,13,4,59,5,2,1,110,16.7,95,63,2,84,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828967010854","61169802010478","",1999,13,4,59,5,2,2,812,17.2,85,51,28,83,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828968010854","61169949010478","",1999,13,4,59,16,1,1,621,14.8,86,31,39,101,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828969010854","61169949010478","",1999,13,4,59,16,1,2,611,15.5,82,49,34,77,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828971010854","61170404010478","",1999,13,3,61,21,1,2,621,18.5,96,66,39,89,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828970010854","61170404010478","",1999,13,3,61,21,1,1,621,9.3,84,27,39,104,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828972010854","61170404010478","",1999,13,3,61,21,2,3,110,15.7,102,82,2,81,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828973010854","61170404010478","",1999,13,3,61,21,2,4,110,15.3,100,81,2,80,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828974010854","61170730010478","",1999,13,1,65,32,2,1,111,8.1,72,22,1,90,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828975010854","61170797010478","",1999,13,1,65,29,1,1,111,9.1,62,21,1,81,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828976010854","61170797010478","",1999,13,1,65,29,1,2,111,11.1,65,21,1,84,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828977010854","61171345010478","",1999,13,1,65,94,2,1,111,12.4,65,31,1,74,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828978010854","61171345010478","",1999,13,1,65,94,2,2,111,12.3,57,56,1,54,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828979010854","61171551010478","",1999,13,1,65,2,1,1,111,8,55,15,1,84,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828980010854","61171668010478","",1999,13,1,65,28,2,1,111,11.3,81,20,1,103,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828981010854","61171668010478","",1999,13,1,65,28,2,2,111,10.7,83,20,1,105,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828982010854","61172768010478","",1999,13,1,65,90,1,1,111,13.8,67,47,1,67,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828983010854","61172835010478","",1999,13,1,65,100,1,1,111,14.1,74,35,1,80,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828984010854","61172835010478","",1999,13,1,65,100,1,2,111,13.7,74,33,1,81,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828985010854","61173361010478","",1999,13,1,65,77,1,1,111,11,80,77,1,72,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828986010854","61173498010478","",1999,13,1,65,10,1,1,111,8.9,63,24,1,78,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828987010854","61173556010478","",1999,13,1,65,21,1,1,111,8.1,63,30,1,72,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
"238828988010854","61173556010478","",1999,13,1,65,21,1,2,111,9.2,60,23,1,76,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,2,,,,,,,,,"",,"",,,,,"",,,""
