field_1,CN,PLT_CN,PREV_SIT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CYCLE,SUBCYCLE,AGECHKCD_RMRS,AGE_DETERMINATION_METHOD_PNWRS,CCLCD_RMRS,DAMAGE_AGENT_CD1_RMRS,DAMAGE_AGENT_CD2_RMRS,DAMAGE_AGENT_CD3_RMRS,SIBASE_AGE_PNWRS,SITETRCD_RMRS,SITE_AGE_TREE_STATUS_PNWRS,SITE_AGE_TREE_TYPE_PNWRS,SITE_TREE_METHOD_PNWRS,SITREE_EQU_NO_PNWRS,TREECLCD_RMRS,TREE_ACT_RMRS,YEAR_AGE_TAKEN,SIEQN_REF_CD,SITREE_FVS,SIBASE_FVS,SIEQN_REF_CD_FVS,LAT,LON,rvalue_1
"7217","238828976010854","61170797010478",NA,"1999","13","1","65","29","1","2","111",11.1,"65","21","1","84","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.894448,-82.930149,19.2262496948242
"7218","238828977010854","61171345010478",NA,"1999","13","1","65","94","2","1","111",12.4,"65","31","1","74","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.919571,-82.705876,19.2733745574951
"7219","238828978010854","61171345010478",NA,"1999","13","1","65","94","2","2","111",12.3,"57","56","1","54","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.919571,-82.705876,19.2733745574951
"7220","238828979010854","61171551010478",NA,"1999","13","1","65","2","1","1","111",8,"55","15","1","84","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.078258,-82.756894,19.167760848999
"7221","238828980010854","61171668010478",NA,"1999","13","1","65","28","2","1","111",11.3,"81","20","1","103","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.790605,-82.665156,19.488697052002
"7222","238828981010854","61171668010478",NA,"1999","13","1","65","28","2","2","111",10.7,"83","20","1","105","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.790605,-82.665156,19.488697052002
"7223","238828982010854","61172768010478",NA,"1999","13","1","65","90","1","1","111",13.8,"67","47","1","67","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.845824,-82.593478,19.3535633087158
"7224","238828983010854","61172835010478",NA,"1999","13","1","65","100","1","1","111",14.1,"74","35","1","80","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.776248,-82.587633,19.488697052002
"7225","238828984010854","61172835010478",NA,"1999","13","1","65","100","1","2","111",13.7,"74","33","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.776248,-82.587633,19.488697052002
"7226","238828985010854","61173361010478",NA,"1999","13","1","65","77","1","1","111",11,"80","77","1","72","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.656231,-82.472125,19.654655456543
"7227","238828986010854","61173498010478",NA,"1999","13","1","65","10","1","1","111",8.9,"63","24","1","78","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.957312,-82.932699,19.2262496948242
"7228","238828987010854","61173556010478",NA,"1999","13","1","65","21","1","1","111",8.1,"63","30","1","72","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.83534,-82.702843,19.2733745574951
"7229","238828988010854","61173556010478",NA,"1999","13","1","65","21","1","2","111",9.2,"60","23","1","76","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.83534,-82.702843,19.2733745574951
"7236","238828995010854","61174542010478",NA,"1999","13","1","69","65","1","1","111",7.8,"54","18","1","77","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.450164,-83.09471,18.9674167633057
"7237","238828996010854","61174542010478",NA,"1999","13","1","69","65","1","2","111",7.8,"56","19","1","78","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.450164,-83.09471,18.9674167633057
"7245","238829004010854","61175861010478",NA,"1999","13","2","71","27","1","1","111",9,"64","16","1","92","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.298771,-83.990776,18.9109153747559
"7246","238829005010854","61175861010478",NA,"1999","13","2","71","27","1","2","111",8.4,"64","16","1","92","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.298771,-83.990776,18.9109153747559
"7247","238829006010854","61175861010478",NA,"1999","13","2","71","27","2","3","111",9,"64","16","1","92","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.298771,-83.990776,18.9109153747559
"7248","238829007010854","61175861010478",NA,"1999","13","2","71","27","2","4","111",8.4,"64","16","1","92","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.298771,-83.990776,18.9109153747559
"7249","238829008010854","61175861010478",NA,"1999","13","2","71","27","3","5","111",13,"93","32","1","101","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.298771,-83.990776,18.9109153747559
"7250","238829009010854","61175861010478",NA,"1999","13","2","71","27","3","6","111",12.2,"95","30","1","105","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.298771,-83.990776,18.9109153747559
"7251","238829010010854","61176098010478",NA,"1999","13","2","71","14","1","1","111",8,"49","16","1","75","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.041837,-83.919537,19.062572479248
"7252","238829011010854","61176098010478",NA,"1999","13","2","71","14","1","2","111",10.2,"57","16","1","84","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.041837,-83.919537,19.062572479248
"7253","238829012010854","61176263010478",NA,"1999","13","2","71","8","2","1","111",22.7,"88","57","1","85","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.242765,-83.743517,18.9689903259277
"7254","238829013010854","61176392010478",NA,"1999","13","2","71","35","1","1","111",15.4,"85","42","1","87","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.073947,-83.671932,19.1306972503662
"7255","238829014010854","61176392010478",NA,"1999","13","2","71","35","1","2","111",13.8,"80","44","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.073947,-83.671932,19.1306972503662
"7256","238829015010854","61177839010478",NA,"1999","13","2","71","39","1","1","111",9.9,"62","33","1","69","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.281596,-83.539487,19.0494060516357
"7257","238829016010854","61177839010478",NA,"1999","13","2","71","39","1","2","111",16.2,"71","37","1","76","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.281596,-83.539487,19.0494060516357
"7258","238829017010854","61179081010478",NA,"1999","13","2","71","48","1","1","111",9.5,"70","26","1","83","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.185627,-83.7639,18.9689903259277
"7259","238829018010854","61179081010478",NA,"1999","13","2","71","48","1","2","111",13.5,"68","22","1","86","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.185627,-83.7639,18.9689903259277
"7267","238829026010854","61182730010478",NA,"1999","13","3","73","36","1","2","111",12,"84","34","1","91","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.628891,-82.301483,16.9402389526367
"7271","238829030010854","61182730010478",NA,"1999","13","3","73","36","3","6","111",12,"84","34","1","91","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.628891,-82.301483,16.9402389526367
"7343","238883921010854","61151565010478",NA,"1998","13","2","155","7","2","1","111",11.3,"96","36","1","102","50",NA,NA,NA,"1",NA,"1",NA,2010-08-17,"10854",NA,2017-03-07,"489998","8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.656441,-83.470422,18.8042182922363
"7344","238883922010854","61151565010478",NA,"1998","13","2","155","7","2","2","111",11,"95","36","1","101","50",NA,NA,NA,"1",NA,"1",NA,2010-08-17,"10854",NA,2017-03-07,"489998","8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.656441,-83.470422,18.8042182922363
"7347","238883925010854","61151765010478",NA,"1998","13","2","155","30","2","2","111",10.5,"76","43","1","78","50",NA,NA,NA,"1",NA,"1",NA,2010-08-17,"10854",NA,2017-03-07,"489998","8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.622853,-83.351288,18.8042182922363
"7348","238883926010854","61151838010478",NA,"1998","13","2","155","8","1","1","111",15.1,"113","55","1","110","50",NA,NA,NA,"1",NA,"1",NA,2010-08-17,"10854",NA,2017-03-07,"489998","8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.576663,-83.337587,18.8042182922363
"7349","238883927010854","61151838010478",NA,"1998","13","2","155","8","1","2","111",15.6,"110","55","1","107","50",NA,NA,NA,"1",NA,"1",NA,2010-08-17,"10854",NA,2017-03-07,"489998","8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.576663,-83.337587,18.8042182922363
"7352","238829065010854","61185015010478",NA,"1999","13","3","79","19","1","1","111",11.1,"75","44","1","76","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.694349,-83.946859,17.5812702178955
"7358","238829071010854","61185712010478",NA,"1999","13","2","81","29","1","1","111",12.6,"61","26","1","74","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.971325,-83.688905,18.5940837860107
"7359","238829072010854","61185712010478",NA,"1999","13","2","81","29","1","2","111",13.7,"71","30","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.971325,-83.688905,18.5940837860107
"7387","238829100010854","61187329010478",NA,"1999","13","2","87","74","2","2","111",16.1,"90","50","1","89","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.745095,-84.567769,19.1016883850098
"7394","238829107010854","61187999010478",NA,"1999","13","2","87","76","3","1","111",13.1,"79","34","1","86","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.882099,-84.573192,19.2866249084473
"7398","238829111010854","61188465010478",NA,"1999","13","1","91","10","1","1","111",14.2,"74","44","1","75","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.214154,-83.250071,18.3848743438721
"7399","238829112010854","61188465010478",NA,"1999","13","1","91","10","1","2","111",11.8,"65","43","1","67","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.214154,-83.250071,18.3848743438721
"7400","238829115010854","61188676010478",NA,"1999","13","1","91","20","2","3","111",10.8,"68","38","1","72","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.316006,-83.262805,18.3848743438721
"7401","238829113010854","61188676010478",NA,"1999","13","1","91","20","1","1","111",9.8,"64","38","1","68","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.316006,-83.262805,18.3848743438721
"7402","238829114010854","61188676010478",NA,"1999","13","1","91","20","1","2","111",12,"65","39","1","69","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.316006,-83.262805,18.3848743438721
"7404","238829117010854","61188768010478",NA,"1999","13","1","91","30","2","1","111",12.3,"75","35","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.131327,-83.184615,18.5562076568604
"7405","238829118010854","61188768010478",NA,"1999","13","1","91","30","2","2","111",14.8,"93","36","1","99","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.131327,-83.184615,18.5562076568604
"7406","238829119010854","61188821010478",NA,"1999","13","1","91","24","1","1","111",11.4,"67","35","1","73","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.392633,-83.23169,18.2195720672607
"7456","502201774126144","385729207489998",NA,"2016","13","3","61","18","1","1","111",11.2,"64","21","1","83","50",NA,NA,NA,"1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.600351,-84.90265,18.4989585876465
"7457","502201775126144","385729207489998",NA,"2016","13","3","61","18","2","1","111",11.2,"64","21","1","83","50",NA,NA,NA,"1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.600351,-84.90265,18.4989585876465
"7503","502203847126144","385729272489998",NA,"2016","13","2","71","30","1","2","111",11.9,"66","22","1","84","50","1","283","24.9","1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.254056,-83.892954,18.9109153747559
"7504","502203848126144","385729272489998",NA,"2016","13","2","71","30","2","2","111",11.9,"66","22","1","84","50","1","283","24.9","1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.254056,-83.892954,18.9109153747559
"7505","502203845126144","385729272489998",NA,"2016","13","2","71","30","1","1","111",15.9,"77","50","1","76","50",NA,NA,NA,"1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.254056,-83.892954,18.9109153747559
"7506","502203846126144","385729272489998",NA,"2016","13","2","71","30","2","1","111",15.9,"77","50","1","76","50",NA,NA,NA,"1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.254056,-83.892954,18.9109153747559
"7526","502205159126144","385729300489998",NA,"2016","13","2","93","2","1","1","111",16,"81","48","1","81","50",NA,NA,NA,"1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.104488,-83.720327,18.4609680175781
"7603","603796922126144","451136170489998",NA,"2017","13","2","93","4","1","1","111",13.7,"83","35","1","89","50",NA,NA,NA,"1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1798,-83.72768,18.2818851470947
"7607","603797180126144","451136180489998",NA,"2017","13","2","275","25","1","1","111",12.9,"75","20","1","96","50",NA,NA,NA,"1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.876401,-84.008555,19.1306667327881
"7608","603797181126144","451136180489998",NA,"2017","13","2","275","25","2","1","111",12.9,"75","20","1","96","50",NA,NA,NA,"1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.876401,-84.008555,19.1306667327881
"7611","603797311126144","451136185489998",NA,"2017","13","2","131","9","1","2","111",10.1,"75","23","1","92","50","1","66","15.2","1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.717847,-84.205807,19.1957607269287
"7612","603797312126144","451136185489998",NA,"2017","13","2","131","9","2","2","111",10.1,"75","23","1","92","50","1","66","15.2","1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.717847,-84.205807,19.1957607269287
"7625","603797777126144","451136195489998",NA,"2017","13","3","61","9","1","1","111",10.3,"62","18","1","86","50",NA,NA,NA,"1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.558394,-84.895773,18.4989585876465
"7632","603770618126144","451136800489998",NA,"2017","13","1","101","15","2","2","111",7.4,"54","18","1","77","50",NA,NA,NA,"1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.783532,-82.998446,19.3257179260254
"7633","603770690126144","451136801489998",NA,"2017","13","1","101","32","1","1","111",7.4,"59","16","1","86","50","1","258","17.8","1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.667223,-82.923854,19.3257179260254
"7634","603770789126144","451136802489998",NA,"2017","13","1","101","46","2","1","111",10.3,"75","16","1","104","50",NA,NA,NA,"1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.641033,-82.692875,19.5588760375977
"7635","603770899126144","451136804489998",NA,"2017","13","1","31","69","1","1","111",9,"54","16","1","81","50",NA,NA,NA,"1",NA,"1",NA,2019-02-04,"126144",NA,2019-02-11,"126144","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.204489,-81.736096,18.7804584503174
"7655","502185618126144","385729600489998",NA,"2016","13","1","101","41","1","1","111",8.7,"57","16","1","84","50","3","324","26.9","1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.767491,-82.939347,19.3257179260254
"7656","502185619126144","385729600489998",NA,"2016","13","1","101","41","1","2","111",9.7,"58","16","1","85","50","3","73","34.3","1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.767491,-82.939347,19.3257179260254
"7657","502185668126144","385729601489998",NA,"2016","13","1","101","19","1","1","111",6.5,"55","19","1","76","50","1","58","11.1","1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.650449,-82.841656,19.5214691162109
"7658","502187653126144","385729602489998",NA,"2016","13","1","65","1","1","1","111",11.6,"78","34","1","85","50",NA,NA,NA,"1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.167497,-82.866657,19.0737400054932
"7659","502187654126144","385729602489998",NA,"2016","13","1","65","1","2","1","111",11.6,"78","34","1","85","50",NA,NA,NA,"1",NA,"1",NA,2018-02-07,"126144",NA,2018-02-08,"126144","11","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.167497,-82.866657,19.0737400054932
"7694","238689070010854","61405204010478",NA,"2003","13","1","271","12","1","1","111",12,"74","52","1","72","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.008974,-82.822553,18.6655216217041
"7700","238689076010854","61405778010478",NA,"2003","13","2","275","36","1","1","111",18.7,"99","70","1","92","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.730215,-83.867037,19.2599792480469
"7705","238689081010854","61406417010478",NA,"2003","13","2","277","17","2","1","111",13.9,"63","39","1","67","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","8","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.442413,-83.590807,18.9268131256104
