field_1,CN,PLT_CN,PREV_SIT_C,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DA,CREATED_IN,MODIFIED_B,MODIFIED_D,MODIFIED_I,CYCLE,SUBCYCLE,AGECHKCD_R,AGE_DETERM,CCLCD_RMRS,DAMAGE_AGE,SIBASE_AGE,SITETRCD_R,SITE_AGE_T,SITE_TREE_,SITREE_EQU,TREECLCD_R,TREE_ACT_R,YEAR_AGE_T,LAT,LON,TEMP,TOT_N,SOC,CN_RATIO,SOIL_MOIS
2545,-2147483648,-2147483648,NA,2012,12,2,91,81,2,1,111,9.5,72,38,1,76,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.821702,-86.707583,18.99092,7,17,2.428571429,237.524
2546,-2147483648,-2147483648,NA,2012,12,2,91,83,1,1,121,9.7,49,41,1,50,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.514458,-86.515664,19.19482,30,13,0.433333333,253.076
2547,-2147483648,-2147483648,NA,2012,12,2,91,83,2,2,107,7.7,41,26,3,58,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.514458,-86.515664,19.19482,30,13,0.433333333,253.076
2548,-2147483648,-2147483648,NA,2012,12,2,91,85,1,1,121,12.6,93,52,1,88,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.979559,-86.657691,18.78581,5,14,2.8,237.524
2549,-2147483648,-2147483648,NA,2012,12,2,91,87,1,1,121,9.8,55,66,1,49,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.58127,-86.494207,19.1684,15,12,0.8,253.076
2550,-2147483648,-2147483648,NA,2012,12,2,91,87,2,1,121,9.8,55,66,1,49,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.58127,-86.494207,19.1684,15,12,0.8,253.076
2551,-2147483648,-2147483648,NA,2012,12,2,91,88,1,1,131,14.9,85,37,2,92,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.967221,-86.510428,18.78581,5,10,2,237.524
2552,-2147483648,-2147483648,NA,2012,12,2,91,92,1,1,121,15.7,79,54,1,74,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.910946,-86.665851,18.78581,1,9,9,237.524
2553,-2147483648,-2147483648,NA,2012,12,2,113,72,1,1,121,15.7,82,58,1,75,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.945337,-86.956497,18.78608,6,12,2,237.524
2554,-2147483648,-2147483648,NA,2012,12,2,113,73,1,1,121,10.1,52,50,1,50,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.511252,-86.809546,19.36376,15,18,1.2,253.076
2555,-2147483648,-2147483648,NA,2012,12,2,113,75,1,1,131,7.1,46,13,2,87,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.718927,-87.142887,19.07967,6,12,2,253.076
2556,-2147483648,-2147483648,NA,2012,12,2,113,76,1,1,121,10.1,59,39,1,61,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.809434,-86.868554,19.04012,6,15,2.5,237.524
2557,-2147483648,-2147483648,NA,2012,12,2,113,79,1,1,121,16.6,85,75,1,74,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.965967,-86.808324,18.79573,5,14,2.8,237.524
2558,-2147483648,-2147483648,NA,2012,12,2,113,80,1,1,131,7.9,65,43,2,67,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.929282,-87.225903,18.94457,6,10,1.666666667,237.524
2559,-2147483648,-2147483648,NA,2012,12,2,113,80,2,2,131,7.1,41,17,2,64,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.929282,-87.225903,18.94457,6,10,1.666666667,237.524
2560,-2147483648,-2147483648,NA,2012,12,2,113,82,1,1,121,13.4,69,50,1,66,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.648773,-86.904419,19.32266,7,27,3.857142857,253.076
2561,-2147483648,-2147483648,NA,2012,12,2,113,89,1,1,121,15.3,74,55,1,69,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.964874,-87.077377,18.83518,7,11,1.571428571,237.524
2562,-2147483648,-2147483648,NA,2012,12,2,113,90,1,1,121,12.8,78,59,1,71,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.890172,-86.809217,18.79573,5,11,2.2,237.524
2563,-2147483648,-2147483648,NA,2012,12,2,113,91,1,1,111,8.2,61,21,1,80,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.40165,-86.981923,19.55203,30,22,0.733333333,0
2564,-2147483648,-2147483648,NA,2012,12,2,113,94,1,1,111,8.4,64,22,1,82,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.864966,-87.271798,18.94457,8,11,1.375,237.524
2565,-2147483648,-2147483648,NA,2012,12,2,113,95,1,1,131,6.7,48,15,2,82,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7999,-87.163105,19.07967,8,17,2.125,237.524
2566,-2147483648,-2147483648,NA,2012,12,2,113,132,1,1,121,10.9,74,41,1,75,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.876274,-86.977393,18.78608,7,13,1.857142857,237.524
2567,-2147483648,-2147483648,NA,2012,12,2,129,50,1,1,121,10.6,67,100,1,56,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.154975,-84.656987,19.72533,54,79,1.462962963,253.076
2568,-2147483648,-2147483648,NA,2012,12,2,129,54,1,1,128,15.7,77,75,3,70,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.229592,-84.454946,19.62478,11,19,1.727272727,321.77301
2569,-2147483648,-2147483648,NA,2012,12,2,129,55,1,1,131,10.6,72,23,2,95,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.245817,-84.311807,19.69099,39,19,0.487179487,321.77301
2570,-2147483648,-2147483648,NA,2012,12,2,129,56,1,1,131,9.1,68,23,2,90,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.155747,-84.19248,19.84156,48,25,0.520833333,253.076
2571,-2147483648,-2147483648,NA,2012,12,2,129,59,1,1,131,12.5,74,75,2,66,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.093718,-84.531197,19.72533,17,22,1.294117647,253.076
2572,-2147483648,-2147483648,NA,2012,12,2,129,60,1,1,111,10.6,56,21,1,74,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.157723,-84.33913,19.79576,24,12,0.5,321.77301
2573,-2147483648,-2147483648,NA,2012,12,2,129,62,1,1,121,17.8,76,99,1,63,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.079048,-84.382591,19.79576,19,12,0.631578947,321.77301
2574,-2147483648,-2147483648,NA,2012,12,2,129,200,1,1,111,6.1,59,36,1,64,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.218654,-84.659662,19.54474,10,15,1.5,253.076
2575,-2147483648,-2147483648,NA,2012,12,2,131,85,1,1,131,11.8,79,20,2,112,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.668961,-86.179568,18.91134,5,11,2.2,253.076
2576,-2147483648,-2147483648,NA,2012,12,2,131,88,1,1,121,12,62,37,1,65,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.282407,-86.001122,19.54145,20,11,0.55,321.77301
2577,-2147483648,-2147483648,NA,2012,12,2,131,90,1,1,107,7.2,43,47,3,43,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.822096,-86.260919,18.91134,9,16,1.777777778,237.524
2578,-2147483648,-2147483648,NA,2012,12,2,131,91,1,1,111,7.7,52,15,1,81,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.820813,-86.107709,18.95434,7,12,1.714285714,237.524
2579,-2147483648,-2147483648,NA,2012,12,2,131,95,1,1,131,17.4,84,45,2,85,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.760253,-86.186953,18.91134,8,17,2.125,237.524
2580,-2147483648,-2147483648,NA,2012,12,2,131,95,2,1,131,17.4,84,45,2,85,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.760253,-86.186953,18.91134,8,17,2.125,237.524
2581,-2147483648,-2147483648,NA,2012,12,2,131,98,1,1,107,10.8,59,50,3,57,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.57477,-86.359317,19.1684,11,13,1.181818182,253.076
2582,-2147483648,-2147483648,NA,2012,12,2,131,100,2,1,107,6,43,19,3,80,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.740299,-86.314043,18.91134,7,18,2.571428571,237.524
2583,-2147483648,-2147483648,NA,2012,12,2,131,102,1,1,131,8.8,50,19,2,73,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.971335,-86.36901,18.72983,6,10,1.666666667,237.524
2584,-2147483648,-2147483648,NA,2012,12,2,131,103,1,1,121,15,91,52,1,86,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.970425,-86.197397,18.73005,11,14,1.272727273,237.524
2585,-2147483648,-2147483648,NA,2012,12,2,131,108,1,1,107,10.4,50,38,3,56,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.514364,-86.383988,19.1684,19,15,0.789473684,253.076
2586,-2147483648,-2147483648,NA,2012,12,2,131,108,2,1,107,10.4,50,38,3,56,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.514364,-86.383988,19.1684,19,15,0.789473684,253.076
2587,-2147483648,-2147483648,NA,2012,12,2,131,109,1,1,107,6.5,39,16,3,86,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.369304,-86.007173,19.45434,13,15,1.153846154,253.076
2588,-2147483648,-2147483648,NA,2012,12,2,131,144,1,1,111,13,73,45,1,74,50,1,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.908113,-86.105448,18.80516,8,8,1,237.524
2589,-2147483648,-2147483648,NA,2012,12,2,133,44,1,1,111,8.1,50,30,1,59,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.455709,-85.669483,19.36625,5,13,2.6,253.076
2590,-2147483648,-2147483648,NA,2012,12,2,133,45,1,1,121,13.4,54,52,1,51,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.680948,-85.736281,19.12623,4,11,2.75,237.524
2591,-2147483648,-2147483648,NA,2012,12,2,133,54,1,1,107,7.3,44,21,3,75,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.44521,-85.559322,19.38288,9,16,1.777777778,253.076
2592,-2147483648,-2147483648,NA,2012,12,2,133,55,1,1,111,11.3,41,18,1,62,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.769589,-85.443516,19.0989,51,54,1.058823529,237.524
2593,-2147483648,-2147483648,NA,2012,12,2,133,55,2,1,111,11.3,41,18,1,62,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.769589,-85.443516,19.0989,51,54,1.058823529,237.524
2594,-2147483648,-2147483648,NA,2012,12,3,17,56,1,1,121,12.2,50,42,1,50,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.677225,-82.316359,21.47145,54,8,0.148148148,262.88599
2595,-2147483648,-2147483648,NA,2012,12,3,17,58,1,1,121,7.8,64,27,1,77,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.751705,-82.432106,21.4514,7,12,1.714285714,256.44699
2596,-2147483648,-2147483648,NA,2012,12,3,17,63,2,1,121,7.7,48,35,1,52,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.927824,-82.517097,21.37828,5,7,1.4,256.44699
2597,-2147483648,-2147483648,NA,2012,12,3,27,49,1,1,111,10.7,61,32,1,69,50,4,216,16.1,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.133032,-81.766821,22.71097,42,49,1.166666667,321.77301
2598,-2147483648,-2147483648,NA,2012,12,3,53,45,1,1,111,10.8,73,48,1,73,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.518155,-82.066395,21.60067,12,29,2.416666667,262.88599
2599,-2147483648,-2147483648,NA,2012,12,3,53,45,2,1,111,10.8,73,48,1,73,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.518155,-82.066395,21.60067,12,29,2.416666667,262.88599
2600,-2147483648,-2147483648,NA,2012,12,3,53,48,1,1,131,14.6,73,33,2,82,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.444628,-82.381402,21.75586,13,22,1.692307692,262.88599
2601,-2147483648,-2147483648,NA,2012,12,3,57,87,1,1,111,9.3,58,30,1,67,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.822906,-82.199041,22.40157,22,17,0.772727273,321.77301
2602,-2147483648,-2147483648,NA,2012,12,3,69,87,2,1,107,9.7,65,45,3,66,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.826015,-81.546022,21.57932,10,11,1.1,262.88599
2603,-2147483648,-2147483648,NA,2012,12,3,69,93,1,1,107,8.8,69,35,3,80,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.053176,-81.618148,21.11617,15,21,1.4,262.88599
2604,-2147483648,-2147483648,NA,2012,12,3,69,130,1,1,111,8.2,68,22,1,86,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.910373,-81.651678,21.43262,22,28,1.272727273,262.88599
2605,-2147483648,-2147483648,NA,2012,12,3,69,307,1,1,107,5.2,37,22,3,60,50,3,272,15.5,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.125327,-81.622211,21.11617,85,132,1.552941176,262.88599
2606,-2147483648,-2147483648,NA,2012,12,3,93,66,1,1,111,14,71,43,1,73,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.636475,-80.83284,22.46819,10,10,1,321.77301
2607,-2147483648,-2147483648,NA,2012,12,3,95,78,1,1,111,7.2,31,15,1,55,50,4,205,17.6,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.353406,-81.182144,22.05259,116,249,2.146551724,321.77301
2608,-2147483648,-2147483648,NA,2012,12,3,95,83,2,1,111,9.1,36,15,1,61,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.495341,-81.0824,21.81039,23,21,0.913043478,321.77301
2609,-2147483648,-2147483648,NA,2012,12,3,95,117,2,1,131,17.9,84,50,2,83,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.743335,-81.43725,21.67636,33,62,1.878787879,262.88599
2610,-2147483648,-2147483648,NA,2012,12,3,97,115,1,1,121,9.6,57,41,1,58,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.193527,-81.511635,22.05911,21,38,1.80952381,262.88599
2611,-2147483648,-2147483648,NA,2012,12,3,97,120,1,1,111,15,60,45,1,61,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.274509,-81.060751,21.96082,64,75,1.171875,321.77301
2612,-2147483648,-2147483648,NA,2012,12,3,101,60,1,1,111,6.8,49,20,1,68,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.37873,-82.134881,21.56792,12,22,1.833333333,262.88599
2613,-2147483648,-2147483648,NA,2012,12,3,101,69,1,1,121,8.6,50,24,1,64,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.29045,-82.436019,21.98074,6,12,2,321.77301
2614,-2147483648,-2147483648,NA,2012,12,3,101,76,2,1,111,8.7,68,87,1,59,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.433389,-82.530965,21.89194,7,11,1.571428571,262.88599
2615,-2147483648,-2147483648,NA,2012,12,3,105,133,1,1,111,8.9,72,33,1,79,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.665084,-81.417007,22.47345,13,11,0.846153846,262.88599
2616,-2147483648,-2147483648,NA,2012,12,3,105,135,1,1,111,7.3,42,19,1,62,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.664339,-81.975497,22.42473,9,12,1.333333333,321.77301
2617,-2147483648,-2147483648,NA,2012,12,3,105,150,1,1,111,8,48,21,1,66,50,1,99,14.2,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.90108,-81.326844,22.34204,29,37,1.275862069,321.77301
2618,-2147483648,-2147483648,NA,2012,12,3,105,167,1,1,111,14.3,65,30,1,74,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.28547,-81.739778,21.80666,122,207,1.696721311,321.77301
2619,-2147483648,-2147483648,NA,2012,12,3,105,170,2,1,111,9.6,49,29,1,58,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.731471,-81.247735,22.33102,12,14,1.166666667,321.77301
2620,-2147483648,-2147483648,NA,2012,12,3,111,53,1,1,111,7.6,36,24,1,48,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.320185,-80.282427,23.28436,59,29,0.491525424,0
2621,-2147483648,-2147483648,NA,2012,12,3,115,50,1,1,111,11.7,62,35,1,68,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.130599,-82.327634,22.78577,21,14,0.666666667,321.77301
2622,-2147483648,-2147483648,NA,2012,12,3,117,28,1,1,111,13.5,65,42,1,67,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.834529,-81.382451,21.36119,53,128,2.41509434,321.77301
2623,-2147483648,-2147483648,NA,2012,12,3,119,46,1,1,111,8.7,63,28,1,74,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.447664,-81.959264,21.51011,56,58,1.035714286,321.77301
2624,-2147483648,-2147483648,NA,2012,12,4,15,63,1,1,111,10.2,44,33,1,50,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.883636,-81.872415,22.97551,8,23,2.875,277.112
2625,-2147483648,-2147483648,NA,2012,12,4,15,65,1,1,111,13.1,47,54,1,45,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.878383,-81.705752,22.84951,10,38,3.8,277.112
2626,-2147483648,-2147483648,NA,2012,12,4,15,71,1,1,111,7.6,40,20,1,58,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.867415,-81.57132,22.80924,10,16,1.6,277.112
2627,-2147483648,-2147483648,NA,2012,12,4,21,193,2,1,111,8.4,38,25,1,50,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.245191,-81.239324,23.27057,162,218,1.345679012,277.112
2628,-2147483648,-2147483648,NA,2012,12,4,43,70,2,1,111,8.8,35,16,1,58,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.024923,-81.374301,22.64181,19,25,1.315789474,321.77301
2629,-2147483648,-2147483648,NA,2012,12,4,43,114,1,1,111,8.3,47,37,1,51,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.796319,-81.464393,23.00529,17,17,1,277.112
