"","field_1","CN","PLT_CN","PREV_SIT_C","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DA","CREATED_IN","MODIFIED_B","MODIFIED_D","MODIFIED_I","CYCLE","SUBCYCLE","AGECHKCD_R","AGE_DETERM","CCLCD_RMRS","DAMAGE_AGE","SIBASE_AGE","SITETRCD_R","SITE_AGE_T","SITE_TREE_","SITREE_EQU","TREECLCD_R","TREE_ACT_R","YEAR_AGE_T","LAT","LON","AVG_TEMP_bioclim","SOIL_MOIS","FIA_avg_soil_c","FIA_avg_soil_n","FIA_CN_RATIO","SOC_ORNL_kgperm2","N_ORNL_gperm2","Soilgrids_N_0.5","Soilgrids_N_5.15","Soilgrids_C_0.5","Soilgrids_C_5.15","precip_1","aridity_1","SOC_0_5_1","SOC_5_15_1","Nitrogen_0_5_1","Nitrogen_5_15_1","ORNL_CN","SOILGRIDS_C_AVG","SOILGRIDS_N_AVG","SOILGRIDS_CN","SOILGRIDS_CN_SCALE","logDIA","logAVG_TEMP","logSOILGRIDS_CN_SCALE","logAGEDIA","logprecip"
"2538",2538,2.13e+14,2.59e+14,NA,2012,12,2,77,265,1,1,"121",15.1,59,85,1,50,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2224,-84.971473,19.52181,253.076,NA,NA,NA,7.936860085,638.43597,1200,422,463,142,1545,0.9671,349,141,1332,370,12.4317244922776,21.0333333333333,6.90666666666667,3.0453667953668,44.8241573359073,1.17897694729317,1.29052008159758,1.651512133866,1.92941892571429,3.18892848376085
"2539",2539,2.13e+14,2.59e+14,NA,2012,12,2,77,283,1,1,"121",11.4,70,71,1,62,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.066994,-85.01607,19.75617,321.773,NA,NA,NA,23.9673996,1898.18994,1289,497,587,196,1617,0.9827,729,187,1184,603,12.6264495954499,36.7666666666667,7.96666666666667,4.61506276150628,52.5800251046025,1.05690485133647,1.2957027545691,1.72082078912652,1.85125834871908,3.2087100199064
"2540",2540,2.13e+14,2.59e+14,NA,2012,12,2,91,73,2,1,"121",12.4,57,51,1,54,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.660213,-86.616082,19.19482,253.076,NA,NA,NA,7.936860085,638.43597,607,185,364,160,1624,1.02,382,130,442,151,12.4317244922776,21.4,2.48,8.62903225806452,72.4130483870968,1.09342168516224,1.283184043863,1.85981683045016,1.70757017609794,3.21058602490516
"2541",2541,2.13e+14,2.59e+14,NA,2012,12,2,91,74,1,1,"121",10.1,57,30,1,65,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.827932,-86.398274,18.94182,237.524,NA,NA,NA,7.234200001,796.36499,571,237,547,166,1612,1.0087,442,136,527,187,9.08402565637648,23.8,3.00333333333333,7.92452830188679,68.9320943396226,1.00432137378264,1.27742170528937,1.83842147371142,1.47712125471966,3.20736503746907
"2542",2542,2.13e+14,2.59e+14,NA,2012,12,2,91,77,1,1,"121",8,56,38,1,58,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.499431,-86.674514,19.56049,253.076,NA,NA,NA,7.936860085,638.43597,831,312,891,201,1617,0.9997,1092,181,900,403,12.4317244922776,48.4666666666667,5.68666666666667,8.52286049237984,71.8884536928488,0.903089986991944,1.29137972988055,1.85665914211918,1.57978359661681,3.2087100199064
"2543",2543,2.13e+14,2.59e+14,NA,2012,12,2,91,79,2,1,"121",9.7,45,25,1,56,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.675461,-86.457697,18.94182,253.076,NA,NA,NA,7.936860085,638.43597,612,197,417,196,1612,1.0183,408,100,635,123,12.4317244922776,20.2666666666667,2.93666666666667,6.90124858115778,63.8760692395006,0.986771734266245,1.27742170528937,1.80533818298118,1.39794000867204,3.20736503746907
"2544",2544,2.13e+14,2.59e+14,NA,2012,12,2,91,80,1,1,"121",15,55,54,1,51,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.820101,-86.580332,19.02168,237.524,NA,NA,NA,7.234200001,796.36499,412,199,337,120,1610,1.0197,406,120,520,131,9.08402565637648,21.5333333333333,2.60666666666667,8.26086956521739,70.5939565217391,1.17609125905568,1.27924887130322,1.8487675231254,1.73239375982297,3.20682587603185
"2546",2546,2.13e+14,2.59e+14,NA,2012,12,2,91,83,1,1,"121",9.7,49,41,1,50,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.514458,-86.515664,19.19482,253.076,NA,NA,NA,7.936860085,638.43597,682,219,491,196,1624,1.0125,595,161,675,185,12.4317244922776,30.5666666666667,3.48333333333333,8.77511961722488,73.1348660287081,0.986771734266245,1.283184043863,1.86412447017129,1.61278385671974,3.21058602490516
"2548",2548,2.13e+14,2.59e+14,NA,2012,12,2,91,85,1,1,"121",12.6,93,52,1,88,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.979559,-86.657691,18.78581,237.524,NA,NA,NA,7.234200001,796.36499,515,155,545,162,1591,1.0174,424,143,452,111,9.08402565637648,23.6666666666667,2.24666666666667,10.5341246290801,81.8261097922849,1.10037054511756,1.27382992556104,1.91289190427515,1.7160033436348,3.20167017964658
"2549",2549,2.13e+14,2.59e+14,NA,2012,12,2,91,87,1,1,"121",9.8,55,66,1,49,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.58127,-86.494207,19.1684,253.076,NA,NA,NA,7.936860085,638.43597,529,262,454,146,1626,1.0126,333,123,539,140,12.4317244922776,19.3,2.73,7.06959706959707,64.7078791208791,0.991226075692495,1.28258586352121,1.81095716552776,1.81954393554187,3.21112054125805
"2550",2550,2.13e+14,2.59e+14,NA,2012,12,2,91,87,2,1,"121",9.8,55,66,1,49,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.58127,-86.494207,19.1684,253.076,NA,NA,NA,7.936860085,638.43597,529,262,454,146,1626,1.0126,333,123,539,140,12.4317244922776,19.3,2.73,7.06959706959707,64.7078791208791,0.991226075692495,1.28258586352121,1.81095716552776,1.81954393554187,3.21112054125805
"2552",2552,2.13e+14,2.59e+14,NA,2012,12,2,91,92,1,1,"121",15.7,79,54,1,74,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.910946,-86.665851,18.78581,237.524,NA,NA,NA,7.234200001,796.36499,497,152,417,158,1591,1.018,320,141,397,113,9.08402565637648,20.0666666666667,2.07666666666667,9.66292134831461,77.5214943820225,1.19589965240923,1.27382992556104,1.88942213601911,1.73239375982297,3.20167017964658
"2553",2553,2.13e+14,2.59e+14,NA,2012,12,2,113,72,1,1,"121",15.7,82,58,1,75,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.945337,-86.956497,18.78608,237.524,NA,NA,NA,7.234200001,796.36499,607,233,613,180,1633,1.0471,671,184,611,156,9.08402565637648,34.6333333333333,3.07666666666667,11.2567713976165,85.3967074756229,1.19589965240923,1.27383616743549,1.93144112651179,1.76342799356294,3.21298618473667
"2554",2554,2.13e+14,2.59e+14,NA,2012,12,2,113,73,1,1,"121",10.1,52,50,1,50,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.511252,-86.809546,19.36376,253.076,NA,NA,NA,7.936860085,638.43597,810,221,322,211,1618,0.9984,380,124,515,199,12.4317244922776,20.9333333333333,3.04333333333333,6.87842278203724,63.763286966046,1.00432137378264,1.28698969123173,1.80457069663181,1.69897000433602,3.20897851727625
"2556",2556,2.13e+14,2.59e+14,NA,2012,12,2,113,76,1,1,"121",10.1,59,39,1,61,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.809434,-86.868554,19.04012,237.524,NA,NA,NA,7.234200001,796.36499,496,246,516,142,1611,1.0243,417,143,554,149,9.08402565637648,23.4333333333333,2.84,8.25117370892019,70.5460492957747,1.00432137378264,1.27966968118993,1.84847269750799,1.5910646070265,3.20709554041922
"2557",2557,2.13e+14,2.59e+14,NA,2012,12,2,113,79,1,1,"121",16.6,85,75,1,74,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.965967,-86.808324,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,434,106,323,154,1612,1.0287,432,157,465,104,9.08402565637648,24.8666666666667,2.24333333333333,11.0846953937593,84.5464799405646,1.22010808804006,1.27405919777077,1.92709553063024,1.8750612633917,3.20736503746907
"2560",2560,2.13e+14,2.59e+14,NA,2012,12,2,113,82,1,1,"121",13.4,69,50,1,66,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.648773,-86.904419,19.32266,253.076,NA,NA,NA,7.936860085,638.43597,691,271,463,142,1609,1.0049,345,153,608,175,12.4317244922776,21.7,3.19333333333333,6.79540709812109,63.3531064718163,1.12710479836481,1.28606691213139,1.8017679150441,1.69897000433602,3.20655604409903
"2561",2561,2.13e+14,2.59e+14,NA,2012,12,2,113,89,1,1,"121",15.3,74,55,1,69,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.964874,-87.077377,18.83518,237.524,NA,NA,NA,7.234200001,796.36499,583,283,755,194,1662,1.0575,631,153,492,208,9.08402565637648,31.2333333333333,3.02666666666667,10.3193832599119,80.7650726872247,1.1846914308176,1.27496977493128,1.9072235882667,1.74036268949424,3.22063101944809
"2562",2562,2.13e+14,2.59e+14,NA,2012,12,2,113,90,1,1,"121",12.8,78,59,1,71,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.890172,-86.809217,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,382,180,383,139,1612,1.0313,542,144,498,179,9.08402565637648,27.6666666666667,2.85333333333333,9.69626168224299,77.6862289719626,1.10720996964787,1.27405919777077,1.89034404053145,1.77085201164214,3.20736503746907
"2566",2566,2.13e+14,2.59e+14,NA,2012,12,2,113,132,1,1,"121",10.9,74,41,1,75,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.876274,-86.977393,18.78608,237.524,NA,NA,NA,7.234200001,796.36499,587,333,695,180,1633,1.0333,680,152,586,187,9.08402565637648,32.8,3.2,10.25,80.42225,1.03742649794062,1.27383616743549,1.90537621933783,1.61278385671974,3.21298618473667
"2567",2567,2.13e+14,2.59e+14,NA,2012,12,2,129,50,1,1,"121",10.6,67,100,1,56,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.154975,-84.656987,19.72533,253.076,NA,NA,NA,7.936860085,638.43597,1131,465,728,239,1556,0.96,495,152,1392,565,12.4317244922776,26.6333333333333,8.40666666666667,3.16812053925456,45.4306835844568,1.02530586526477,1.29502427758388,1.65734927158733,2,3.19200959265367
"2573",2573,2.13e+14,2.59e+14,NA,2012,12,2,129,62,1,1,"121",17.8,76,99,1,63,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.079048,-84.382591,19.79576,321.773,NA,NA,NA,23.9673996,1898.18994,1180,415,375,133,1558,0.9572,402,157,1440,585,12.6264495954499,23.8666666666667,8.7,2.74329501915709,43.3316206896552,1.25042000230889,1.29657217986798,1.63680493282415,1.99563519459755,3.19256745333655
"2576",2576,2.13e+14,2.59e+14,NA,2012,12,2,131,88,1,1,"121",12,62,37,1,65,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.282407,-86.001122,19.54145,321.773,NA,NA,NA,23.9673996,1898.18994,963,560,451,341,1627,1.0038,371,245,1090,541,12.6264495954499,28.7,7.24,3.96408839779005,49.3635607734807,1.07918124604762,1.29095678577144,1.69340647939832,1.56820172406699,3.21138755293686
"2584",2584,2.13e+14,2.59e+14,NA,2012,12,2,131,103,1,1,"121",15,91,52,1,86,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.970425,-86.197397,18.73005,237.524,NA,NA,NA,7.234200001,796.36499,407,106,408,165,1561,0.9699,441,133,381,105,9.08402565637648,23.5666666666667,1.97,11.9627749576988,88.8850710659898,1.17609125905568,1.27253893672895,1.94882882398357,1.7160033436348,3.19340290306242
"2590",2590,2.13e+14,2.59e+14,NA,2012,12,2,133,45,1,1,"121",13.4,54,52,1,51,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.680948,-85.736281,19.12623,237.524,NA,NA,NA,7.234200001,796.36499,736,206,546,149,1504,0.955,529,147,795,215,9.08402565637648,27.4333333333333,4.08333333333333,6.71836734693878,62.9724530612245,1.12710479836481,1.28162937402361,1.79915061136151,1.7160033436348,3.17724783625562
"2594",2594,2.13e+14,2.59e+14,NA,2012,12,3,17,56,1,1,"121",12.2,50,42,1,50,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.677225,-82.316359,21.47145,262.886,NA,NA,NA,8.796859741,558.97198,1349,716,394,224,1310,0.7687,257,224,1205,442,15.7375683500271,23.5,6.96333333333333,3.3748204882719,46.4519880325515,1.08635983067475,1.33186137400006,1.66700430547909,1.6232492903979,3.11727129565576
"2595",2595,2.13e+14,2.59e+14,NA,2012,12,3,17,58,1,1,"121",7.8,64,27,1,77,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.751705,-82.432106,21.4514,256.447,NA,NA,NA,16.89570045,1509.02002,1441,798,249,217,1334,0.7801,254,131,1320,640,11.1964720322266,17.2,8.66666666666667,1.98461538461538,39.5829846153846,0.89209460269048,1.33145564115634,1.59750853754908,1.43136376415899,3.12515582958053
"2596",2596,2.13e+14,2.59e+14,NA,2012,12,3,17,63,2,1,"121",7.7,48,35,1,52,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.927824,-82.517097,21.37828,256.447,NA,NA,NA,16.89570045,1509.02002,1239,599,373,168,1371,0.795,241,127,1252,427,11.1964720322266,16.5,7.02,2.35042735042735,41.3904615384615,0.886490725172482,1.3299727609028,1.61690026917654,1.54406804435028,3.13703745478951
"2610",2610,2.13e+14,2.59e+14,NA,2012,12,3,97,115,1,1,"121",9.6,57,41,1,58,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.193527,-81.511635,22.05911,262.886,NA,NA,NA,8.796859741,558.97198,1597,1570,520,423,1227,0.6922,667,391,1626,1466,15.7375683500271,48.3,15.1933333333333,3.17902588854761,45.4845669153137,0.982271233039568,1.34358798635049,1.65786406389927,1.61278385671974,3.088844562727
"2613",2613,2.13e+14,2.59e+14,NA,2012,12,3,101,69,1,1,"121",8.6,50,24,1,64,50,NA,NA,NA,1,NA,1,NA,"7/19/2013",20004,NA,"3/8/2017",489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.29045,-82.436019,21.98074,321.773,NA,NA,NA,23.9673996,1898.18994,1481,771,336,300,1306,0.7534,494,444,1410,666,12.6264495954499,46.0666666666667,9.14,5.0401167031364,54.6802166301969,0.934498451243568,1.34204230922063,1.7378302264721,1.38021124171161,3.11594317693906
"2660",2660,2.2e+14,4.39e+13,NA,2013,12,1,23,212,1,1,"121",13,92,68,1,82,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.341238,-82.571308,19.70068,247.17,NA,NA,NA,8.051400185,627.54602,1100,274,633,211,1354,0.8431,471,129,1470,266,12.8299756964437,24.3,6.67333333333333,3.64135864135864,47.768953046953,1.11394335230684,1.29448121677839,1.67914572294729,1.83250891270624,3.13161866434913
"2668",2668,2.35e+14,4.39e+13,NA,2013,12,1,47,53,1,1,"121",11.5,88,40,1,90,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.502342,-83.183511,19.67109,267.05,NA,NA,NA,8.917019844,545.073,1018,196,500,176,1314,0.8181,508,123,1429,186,16.3593130534809,25.1333333333333,6.00333333333333,4.18656302054414,50.4628078845086,1.06069784035361,1.29382842539314,1.70297141215105,1.60205999132796,3.11859536522376
"2672",2672,1.91e+14,4.39e+13,NA,2013,12,1,75,136,1,1,"121",10.7,67,53,1,63,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.255076,-82.62869,20.94223,267.05,NA,NA,NA,16.89570045,1509.02002,2028,1818,390,274,1408,0.8572,629,372,1924,1500,11.1964720322266,45.7666666666667,16.4133333333333,2.78838342810723,43.5544025182778,1.02938377768521,1.32102292496123,1.63903206044032,1.72427586960079,3.14860265480609
"2675",2675,2.15e+14,4.39e+13,NA,2013,12,1,75,144,1,1,"121",17.5,82,90,1,69,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.504852,-82.971591,20.54504,267.05,NA,NA,NA,8.917019844,545.073,1668,1473,607,254,1470,0.9056,675,170,1913,1350,16.3593130534809,33.8333333333333,15.3766666666667,2.20030349013657,40.6486995447648,1.24303804868629,1.31270699114485,1.6090466559678,1.95424250943932,3.16731733474818
"2676",2676,2.2e+14,4.39e+13,NA,2013,12,1,75,148,1,1,"121",8.3,55,39,1,57,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.089786,-82.568289,21.10983,256.447,NA,NA,NA,16.89570045,1509.02002,1963,1817,437,230,1393,0.8197,674,235,2144,1832,11.1964720322266,38.1333333333333,19.36,1.96969696969697,39.5092727272727,0.919078092376074,1.32448473589604,1.59669903541571,1.5910646070265,3.14395111642396
"2677",2677,1.94e+14,4.39e+13,NA,2013,12,1,75,151,1,1,"121",8.8,45,21,1,62,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.409225,-82.574086,20.82898,267.05,NA,NA,NA,8.917019844,545.073,1543,701,310,155,1414,0.8426,281,118,1084,501,16.3593130534809,17.2333333333333,6.95333333333333,2.4784276126558,42.0229108341323,0.944482672150169,1.31866800296657,1.62348613173052,1.32221929473392,3.15044940946088
"2678",2678,2.32e+14,4.39e+13,NA,2013,12,1,79,61,1,1,"121",8.5,54,18,1,82,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.566805,-83.280873,19.67109,267.05,NA,NA,NA,8.917019844,545.073,2102,993,386,138,1314,0.8171,523,179,1563,479,16.3593130534809,29.3666666666667,8.40333333333333,3.49464498214994,47.0440408568029,0.929418925714293,1.29382842539314,1.67250461847709,1.25527250510331,3.11859536522376
"2684",2684,2.35e+14,4.39e+13,NA,2013,12,1,83,150,1,1,"121",9.9,50,28,1,59,50,4,62,13.2,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.092864,-81.832578,20.9724,262.886,NA,NA,NA,8.796859741,558.97198,2003,1531,384,162,1295,0.7672,349,162,2044,1476,15.7375683500271,22.4333333333333,16.6533333333333,1.3470776621297,36.4329107285829,0.99563519459755,1.32164813228297,1.56149386964608,1.44715803134222,3.11226976841727
"2685",2685,2.22e+14,4.39e+13,NA,2013,12,1,83,167,1,1,"121",11.9,82,80,1,70,50,1,264,14.1,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.324009,-81.758603,20.85199,262.886,NA,NA,NA,8.796859741,558.97198,1616,1075,525,154,1303,0.7803,411,195,1853,1145,15.7375683500271,26.7,13.81,1.93338160753078,39.3298385228096,1.07554696139253,1.31914750798019,1.59472216332313,1.90308998699194,3.11494441571258
"2686",2686,2.22e+14,4.39e+13,NA,2013,12,1,83,171,2,1,"121",10.1,43,22,1,58,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.170107,-82.38644,21.08593,267.05,NA,NA,NA,8.917019844,545.073,1832,1213,321,126,1364,0.7987,332,142,1754,958,16.3593130534809,20.5333333333333,12.2333333333333,1.67847411444142,38.070340599455,1.00432137378264,1.32399276043559,1.5805867622833,1.34242268082221,3.13481437032046
"2698",2698,2.4e+14,4.39e+13,NA,2013,12,2,5,93,1,1,"121",12,57,70,1,50,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.389553,-85.647578,19.38288,253.076,NA,NA,NA,7.936860085,638.43597,1111,493,810,190,1590,0.9854,816,110,1436,549,12.4317244922776,34.5333333333333,8.44666666666667,4.08839779005525,49.977773480663,1.07918124604762,1.2874183070378,1.69877690431943,1.84509804001426,3.20139712432045
"2714",2714,2.22e+14,4.39e+13,NA,2013,12,2,33,81,1,1,"121",17.3,95,82,1,81,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.57815,-87.316071,19.43878,237.524,NA,NA,NA,7.936860085,796.36499,737,339,732,209,1653,1.0328,880,222,933,386,9.96635987852756,44.1333333333333,5.68333333333333,7.76539589442815,68.1458211143695,1.2380461031288,1.28866900462862,1.83343922887774,1.91381385238372,3.21827285357145
"2739",2739,1.99e+14,4.39e+13,NA,2013,12,2,63,80,1,1,"121",9.5,55,21,1,76,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.982474,-85.041303,19.18301,262.886,NA,NA,NA,8.796859741,558.97198,483,73,477,109,1404,0.8641,507,110,701,84,15.7375683500271,24.2333333333333,2.89666666666667,8.36593785960875,71.1130989643268,0.977723605288848,1.28291675319058,1.85194960472354,1.32221929473392,3.14736710779379
"2742",2742,1.99e+14,4.39e+13,NA,2013,12,2,63,91,1,1,"121",17.9,84,57,1,78,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.803611,-84.954589,19.33848,262.886,NA,NA,NA,8.796859741,558.97198,639,132,454,190,1426,0.8891,517,178,651,183,15.7375683500271,29.1,3.39,8.58407079646018,72.1908938053097,1.25285303097989,1.28642233564384,1.85848241890589,1.75587485567249,3.15411952551585
"2754",2754,2.22e+14,4.39e+13,NA,2013,12,2,77,77,1,1,"121",10.5,64,75,1,56,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.57898,-84.912346,19.26324,237.524,NA,NA,NA,7.234200001,796.36499,590,80,347,133,1468,0.9197,347,166,449,100,9.08402565637648,22.6333333333333,2.16333333333333,10.462249614792,81.4709753466872,1.02118929906994,1.28472933552887,1.91100291558827,1.8750612633917,3.16672605558005
"2755",2755,2.22e+14,4.39e+13,NA,2013,12,2,77,77,2,1,"121",10.5,64,75,1,56,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.57898,-84.912346,19.26324,237.524,NA,NA,NA,7.234200001,796.36499,590,80,347,133,1468,0.9197,347,166,449,100,9.08402565637648,22.6333333333333,2.16333333333333,10.462249614792,81.4709753466872,1.02118929906994,1.28472933552887,1.91100291558827,1.8750612633917,3.16672605558005
"2758",2758,2.35e+14,4.39e+13,NA,2013,12,2,77,85,1,1,"121",9.2,77,64,1,69,50,NA,NA,NA,1,NA,1,NA,"5/19/2014",489998,NA,"3/8/2017",489998,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.179247,-84.75455,19.5599,253.076,NA,NA,NA,7.936860085,638.43597,1293,567,636,188,1544,0.9607,625,160,1336,445,12.4317244922776,31.5,7.42,4.24528301886792,50.7529433962264,0.963787827345555,1.29136663012647,1.70546123404675,1.80617997398389,3.18864729599972
